,ID,Eto
0,5232,157.72935416481604
1,5233,160.0618257103145
2,5234,162.39429725581297
3,5235,164.72676880131144
4,5236,167.05924034680993
5,5237,169.39171189230842
6,5238,171.72418343780691
7,5239,174.05665498330535
8,5240,176.38912652880384
9,5241,178.72159807430234
10,5242,181.05406961980083
11,5243,183.3865411652993
12,5244,185.71901271079778
13,5245,188.05148425629625
14,5246,190.3839558017947
15,5247,192.71642734729318
16,5248,195.04889889279167
17,5249,197.38137043829016
18,5250,199.71384198378865
19,5251,202.04631352928712
20,5252,204.37878507478558
21,5253,206.71125662028408
22,5254,209.04372816578257
23,5255,211.37619971128106
24,5256,213.7086712567795
25,5257,216.041142802278
26,5258,218.37361434777648
27,5259,220.70608589327497
28,5260,223.0385574387734
29,5261,225.3710289842719
30,5262,227.7035005297704
31,5263,230.03597207526886
32,5264,232.36844362076735
33,5265,234.70091516626582
34,5266,237.0333867117643
35,5267,239.3658582572628
36,5268,241.69832980276124
37,5269,244.03080134825973
38,5270,246.36327289375822
39,5271,248.6957444392567
40,5272,251.0282159847552
41,5273,253.36068753025364
42,5274,255.69315907575213
43,5275,258.02563062125057
44,5276,260.35810216674906
45,5277,262.69057371224756
46,5278,265.02304525774605
47,5279,267.35551680324454
48,5280,269.68798834874303
49,5281,272.0204598942415
50,5282,274.35293143974
51,5283,276.6854029852384
52,5284,279.0178745307369
53,5285,281.3503460762354
54,5286,283.6828176217339
55,5287,286.01528916723237
56,5288,288.34776071273086
57,5289,290.68023225822935
58,5290,293.01270380372785
59,5291,295.34517534922634
60,5292,297.6776468947248
61,5293,300.0101184402232
62,5294,302.34258998572165
63,5295,304.67506153122014
64,5296,307.00753307671863
65,5297,309.3400046222171
66,5298,311.6724761677156
67,5299,314.0049477132141
68,5300,316.3374192587126
69,5301,318.66989080421104
70,5302,321.00236234970953
71,5303,323.334833895208
72,5304,325.66730544070646
73,5305,327.99977698620495
74,5306,330.33224853170344
75,5307,332.66472007720193
76,5308,334.9971916227004
77,5309,337.3296631681989
78,5310,339.66213471369736
79,5311,341.99460625919585
80,5312,344.32707780469434
81,5313,346.65954935019283
82,5314,348.99202089569127
83,5315,351.32449244118976
84,5316,353.65696398668825
85,5317,355.98943553218675
86,5318,358.3219070776852
87,5319,360.6543786231837
88,5320,362.98685016868217
89,5321,365.31932171418066
90,5322,367.6517932596791
91,5323,369.9842648051776
92,5324,372.316736350676
93,5325,374.6492078961745
94,5326,376.981679441673
95,5327,379.3141509871715
96,5328,381.64662253267
97,5329,383.9790940781685
98,5330,386.3115656236669
99,5331,388.6440371691654
100,5332,390.9765087146639
101,5333,393.3089802601624
102,5334,395.6414518056609
103,5335,397.9739233511594
104,5336,400.3063948966579
105,5337,402.63886644215637
106,5338,404.97133798765486
107,5339,407.30380953315336
108,5340,409.6362810786517
109,5341,411.96875262415017
110,5342,414.30122416964866
111,5343,416.63369571514716
112,5344,418.96616726064553
113,5345,421.298638806144
114,5346,423.6311103516425
115,5347,425.963581897141
116,5348,428.2960534426395
117,5349,430.628524988138
118,5350,432.9609965336365
119,5351,435.293468079135
120,5352,437.6259396246335
121,5353,439.95841117013197
122,5354,442.29088271563046
123,5355,444.62335426112895
124,5356,446.95582580662744
125,5357,449.2882973521259
126,5358,451.6207688976244
127,5359,453.95324044312287
128,5360,456.2857119886213
129,5361,458.6181835341198
130,5362,460.9506550796182
131,5363,463.28312662511667
132,5364,465.61559817061516
133,5365,467.94806971611365
134,5366,470.28054126161214
135,5367,472.61301280711064
136,5368,474.9454843526091
137,5369,477.2779558981076
138,5370,479.6104274436061
139,5371,481.9428989891046
140,5372,484.2753705346031
141,5373,486.6078420801016
142,5374,488.9403136256001
143,5375,491.27278517109846
144,5376,493.60525671659695
145,5377,495.93772826209545
146,5378,498.27019980759394
147,5379,500.6026713530924
148,5380,502.93514289859087
149,5381,505.2676144440893
150,5382,507.6000859895878
151,5383,509.9325575350863
152,5384,512.2650290805848
153,5385,514.5975006260833
154,5386,516.9299721715818
155,5387,519.2624437170803
156,5388,521.5949152625788
157,5389,523.9273868080772
158,5390,526.2598583535757
159,5391,528.5923298990742
160,5392,530.9248014445727
161,5393,533.2572729900711
162,5394,535.5897445355696
163,5395,537.9222160810681
164,5396,540.2546876265665
165,5397,542.587159172065
166,5398,544.9196307175635
167,5399,547.2521022630619
168,5400,549.5845738085604
169,5401,551.9170453540589
170,5402,554.2495168995574
171,5403,556.5819884450559
172,5404,558.9144599905544
173,5405,561.2469315360529
174,5406,563.5794030815514
175,5407,565.9118746270499
176,5408,568.2443461725484
177,5409,570.5768177180469
178,5410,572.9092892635454
179,5411,575.2417608090439
180,5412,577.5742323545421
181,5413,579.9067039000406
182,5414,582.2391754455391
183,5415,584.5716469910376
184,5416,586.9041185365361
185,5417,589.2365900820346
186,5418,591.5690616275331
187,5419,593.9015331730316
188,5420,596.2340047185301
189,5421,598.5664762640286
190,5422,600.8989478095269
191,5423,603.2314193550254
192,5424,605.5638909005239
193,5425,607.8963624460224
194,5426,610.2288339915209
195,5427,612.5613055370194
196,5428,614.8937770825179
197,5429,617.2262486280164
198,5430,619.5587201735148
199,5431,621.8911917190132
200,5432,624.2236632645117
201,5433,626.5561348100102
202,5434,628.8886063555087
203,5435,631.2210779010072
204,5436,633.5535494465057
205,5437,635.8860209920042
206,5438,638.2184925375027
207,5439,640.5509640830012
208,5440,642.8834356284997
209,5441,645.2159071739982
210,5442,647.5483787194967
211,5443,649.880850264995
212,5444,652.2133218104935
213,5445,654.545793355992
214,5446,656.8782649014905
215,5447,659.210736446989
216,5448,661.5432079924874
217,5449,663.8756795379859
218,5450,666.2081510834844
219,5451,668.5406226289829
220,5452,670.8730941744814
221,5453,673.2055657199799
222,5454,675.5380372654784
223,5455,677.8705088109768
224,5456,680.2029803564753
225,5457,682.5354519019738
226,5458,684.8679234474723
227,5459,687.2003949929708
228,5460,689.5328665384693
229,5461,691.8653380839678
230,5462,694.1978096294663
231,5463,696.5302811749647
232,5464,698.8627527204632
233,5465,701.1952242659614
234,5466,703.5276958114599
235,5467,705.8601673569584
236,5468,708.1926389024569
237,5469,710.5251104479554
238,5470,712.8575819934539
239,5471,715.1900535389524
240,5472,717.5225250844509
241,5473,719.8549966299494
242,5474,722.1874681754479
243,5475,724.5199397209464
244,5476,726.8524112664448
245,5477,729.1848828119433
246,5478,731.5173543574418
247,5479,733.8498259029403
248,5480,736.1822974484388
249,5481,738.5147689939373
250,5482,740.8472405394358
251,5483,743.1797120849342
252,5484,745.5121836304326
253,5485,747.844655175931
254,5486,750.1771267214295
255,5487,752.509598266928
256,5488,754.8420698124265
257,5489,757.174541357925
258,5490,759.5070129034235
259,5491,761.839484448922
260,5492,764.1719559944205
261,5493,766.504427539919
262,5494,768.8368990854175
263,5495,771.169370630916
264,5496,773.5018421764145
265,5497,775.834313721913
266,5498,778.1667852674115
267,5499,780.49925681291
268,5500,782.8317283584084
269,5501,785.1641999039068
270,5502,787.4966714494053
271,5503,789.8291429949038
272,5504,792.1616145404023
273,5505,794.4940860859008
274,5506,796.8265576313993
275,5507,799.1590291768978
276,5508,801.4915007223963
277,5509,803.8239722678948
278,5510,806.1564438133933
279,5511,808.4889153588917
280,5512,810.8213869043902
281,5513,813.1538584498887
282,5514,815.4863299953872
283,5515,817.8188015408855
284,5516,820.151273086384
285,5517,822.4837446318825
286,5518,824.8162161773807
287,5519,827.1486877228792
288,5520,829.4811592683777
289,5521,831.8136308138762
290,5522,834.1461023593747
291,5523,836.4785739048732
292,5524,838.8110454503717
293,5525,841.1435169958702
294,5526,843.4759885413687
295,5527,845.8084600868672
296,5528,848.1409316323657
297,5529,850.4734031778642
298,5530,852.8058747233626
299,5531,855.1383462688611
300,5532,857.4708178143596
301,5533,859.8032893598581
302,5534,862.1357609053566
303,5535,864.4682324508551
304,5536,866.8007039963535
305,5537,869.133175541852
306,5538,871.4656470873505
307,5539,873.798118632849
308,5540,876.1305901783475
309,5541,878.463061723846
310,5542,880.7955332693444
311,5543,883.1280048148429
312,5544,885.4604763603414
313,5545,887.7929479058399
314,5546,890.1254194513384
315,5547,892.4578909968369
316,5548,894.7903625423354
317,5549,897.1228340878339
318,5550,899.4553056333324
319,5551,901.7877771788309
320,5552,904.1202487243294
321,5553,906.4527202698279
322,5554,908.7851918153262
323,5555,911.1176633608247
324,5556,913.450134906323
325,5557,915.7826064518215
326,5558,918.11507799732
327,5559,920.4475495428185
328,5560,922.780021088317
329,5561,925.1124926338155
330,5562,927.444964179314
331,5563,929.7774357248124
332,5564,932.1099072703109
333,5565,934.4423788158094
334,5566,936.7748503613079
335,5567,939.1073219068064
336,5568,941.4397934523049
337,5569,943.7722649978034
338,5570,946.1047365433019
339,5571,948.4372080888004
340,5572,950.7696796342989
341,5573,953.1021511797974
342,5574,955.4346227252959
343,5575,957.7670942707944
344,5576,960.0995658162926
345,5577,962.4320373617911
346,5578,964.7645089072896
347,5579,967.0969804527881
348,5580,969.4294519982866
349,5581,971.7619235437851
350,5582,974.0943950892836
351,5583,976.4268666347821
352,5584,978.7593381802806
353,5585,981.0918097257791
354,5586,983.4242812712776
355,5587,985.756752816776
356,5588,988.0892243622745
357,5589,990.421695907773
358,5590,992.7541674532715
359,5591,995.08663899877
360,5592,997.4191105442685
361,5593,999.7515820897669
362,5594,1002.0840536352654
363,5595,1004.4165251807639
364,5596,1006.7489967262624
365,5597,1009.0814682717607
366,5598,1011.4139398172592
367,5599,1013.7464113627577
368,5600,1016.0788829082562
369,5601,1018.4113544537547
370,5602,1020.7438259992532
371,5603,1023.0762975447517
372,5604,1025.4087690902502
373,5605,1027.7412406357487
374,5606,1030.0737121812472
375,5607,1032.4061837267457
376,5608,1034.7386552722442
377,5609,1037.0711268177427
378,5610,1039.4035983632411
379,5611,1041.7360699087394
380,5612,1044.068541454238
381,5613,1046.4010129997364
382,5614,1048.733484545235
383,5615,1051.0659560907334
384,5616,1053.3984276362319
385,5617,1055.7308991817304
386,5618,1058.0633707272289
387,5619,1060.3958422727274
388,5620,1062.7283138182258
389,5621,1065.0607853637243
390,5622,1067.3932569092228
391,5623,1069.7257284547213
392,5624,1072.0582000002198
393,5625,1074.3906715457183
394,5626,1076.7231430912168
395,5627,1079.0556146367153
396,5628,1081.3880861822138
397,5629,1083.720557727712
398,5630,1086.0530292732105
399,5631,1088.385500818709
400,5632,1090.7179723642075
401,5633,1093.050443909706
402,5634,1095.3829154552045
403,5635,1097.715387000703
404,5636,1100.0478585462015
405,5637,1102.3803300917
406,5638,1104.7128016371985
407,5639,1107.0452731826967
408,5640,1109.3777447281955
409,5641,1111.7102162736937
410,5642,1114.0426878191925
411,5643,1116.3751593646907
412,5644,1118.7076309101894
413,5645,1121.0401024556877
414,5646,1123.3725740011862
415,5647,1125.7050455466847
416,5648,1128.0375170921832
417,5649,1130.3699886376817
418,5650,1132.7024601831802
419,5651,1135.0349317286787
420,5652,1137.3674032741771
421,5653,1139.6998748196756
422,5654,1142.0323463651741
423,5655,1144.3648179106726
424,5656,1146.6972894561711
425,5657,1149.0297610016696
426,5658,1151.362232547168
427,5659,1153.6947040926666
428,5660,1156.027175638165
429,5661,1158.3596471836636
430,5662,1160.692118729162
431,5663,1163.0245902746606
432,5664,1165.3570618201588
433,5665,1167.6895333656573
434,5666,1170.0220049111558
435,5667,1172.3544764566543
436,5668,1174.6869480021528
437,5669,1177.0194195476513
438,5670,1179.3518910931498
439,5671,1181.6843626386483
440,5672,1184.0168341841468
441,5673,1186.3493057296453
442,5674,1188.6817772751438
443,5675,1191.0142488206423
444,5676,1193.3467203661407
445,5677,1195.6791919116392
446,5678,1198.0116634571377
447,5679,1200.344135002636
448,5680,1202.6766065481345
449,5681,1205.009078093633
450,5682,1207.3415496391312
451,5683,1209.67402118463
452,5684,1212.0064927301282
453,5685,1214.338964275627
454,5686,1216.6714358211252
455,5687,1219.003907366624
456,5688,1221.3363789121222
457,5689,1223.668850457621
458,5690,1226.0013220031192
459,5691,1228.333793548618
460,5692,1230.6662650941162
461,5693,1232.998736639615
462,5694,1235.3312081851132
463,5695,1237.6636797306119
464,5696,1239.9961512761101
465,5697,1242.3286228216089
466,5698,1244.6610943671071
467,5699,1246.9935659126056
468,5700,1249.326037458104
469,5701,1251.6585090036026
470,5702,1253.990980549101
471,5703,1256.3234520945996
472,5704,1258.655923640098
473,5705,1260.9883951855966
474,5706,1263.320866731095
475,5707,1265.6533382765936
476,5708,1267.985809822092
477,5709,1270.3182813675905
478,5710,1272.650752913089
479,5711,1274.9832244585875
480,5712,1277.315696004086
481,5713,1279.6481675495845
482,5714,1281.980639095083
483,5715,1284.3131106405815
484,5716,1286.64558218608
485,5717,1288.9780537315783
486,5718,1291.3105252770767
487,5719,1293.6429968225752
488,5720,1295.9754683680737
489,5721,1298.307939913572
490,5722,1300.6404114590705
491,5723,1302.972883004569
492,5724,1305.3053545500675
493,5725,1307.637826095566
494,5726,1309.9702976410645
495,5727,1312.302769186563
496,5728,1314.6352407320614
497,5729,1316.96771227756
498,5730,1319.3001838230584
499,5731,1321.632655368557
500,5732,1323.9651269140554
501,5733,1326.297598459554
502,5734,1328.6300700050524
503,5735,1330.9625415505507
504,5736,1333.2950130960494
505,5737,1335.6274846415477
506,5738,1337.9599561870464
507,5739,1340.2924277325446
508,5740,1342.6248992780434
509,5741,1344.9573708235416
510,5742,1347.2898423690403
511,5743,1349.6223139145386
512,5744,1351.9547854600373
513,5745,1354.2872570055356
514,5746,1356.6197285510343
515,5747,1358.9522000965326
516,5748,1361.2846716420313
517,5749,1363.6171431875296
518,5750,1365.9496147330283
519,5751,1368.2820862785265
520,5752,1370.614557824025
521,5753,1372.9470293695235
522,5754,1375.279500915022
523,5755,1377.6119724605205
524,5756,1379.944444006019
525,5757,1382.2769155515175
526,5758,1384.609387097016
527,5759,1386.9418586425145
528,5760,1389.274330188013
529,5761,1391.6068017335115
530,5762,1393.9392732790097
531,5763,1396.2717448245082
532,5764,1398.6042163700067
533,5765,1400.9366879155052
534,5766,1403.2691594610037
535,5767,1405.6016310065022
536,5768,1407.9341025520007
537,5769,1410.2665740974992
538,5770,1412.5990456429975
539,5771,1414.931517188496
540,5772,1417.2639887339944
541,5773,1419.596460279493
542,5774,1421.9289318249914
543,5775,1424.26140337049
544,5776,1426.5938749159884
545,5777,1428.926346461487
546,5778,1431.2588180069854
547,5779,1433.5912895524839
548,5780,1435.9237610979824
549,5781,1438.2562326434809
550,5782,1440.5887041889794
551,5783,1442.9211757344779
552,5784,1445.2536472799763
553,5785,1447.5861188254748
554,5786,1449.9185903709733
555,5787,1452.2510619164718
556,5788,1454.58353346197
557,5789,1456.9160050074688
558,5790,1459.248476552967
559,5791,1461.5809480984658
560,5792,1463.913419643964
561,5793,1466.2458911894628
562,5794,1468.578362734961
563,5795,1470.9108342804598
564,5796,1473.243305825958
565,5797,1475.5757773714568
566,5798,1477.908248916955
567,5799,1480.2407204624537
568,5800,1482.573192007952
569,5801,1484.9056635534507
570,5802,1487.238135098949
571,5803,1489.5706066444475
572,5804,1491.903078189946
573,5805,1494.2355497354442
574,5806,1496.5680212809427
575,5807,1498.9004928264412
576,5808,1501.2329643719397
577,5809,1503.5654359174382
578,5810,1505.8979074629367
579,5811,1508.2303790084352
580,5812,1510.5628505539337
581,5813,1512.8953220994322
582,5814,1515.2277936449307
583,5815,1517.5602651904292
584,5816,1519.8927367359277
585,5817,1522.2252082814261
586,5818,1524.5576798269246
587,5819,1526.8901513724231
588,5820,1529.2226229179216
589,5821,1531.5550944634201
590,5822,1533.8875660089186
591,5823,1536.2200375544166
592,5824,1538.5525090999154
593,5825,1540.8849806454136
594,5826,1543.2174521909124
595,5827,1545.5499237364106
596,5828,1547.8823952819093
597,5829,1550.2148668274076
598,5830,1552.5473383729063
599,5831,1554.8798099184046
600,5832,1557.2122814639033
601,5833,1559.5447530094016
602,5834,1561.8772245549003
603,5835,1564.2096961003986
604,5836,1566.5421676458973
605,5837,1568.8746391913955
606,5838,1571.2071107368943
607,5839,1573.5395822823925
608,5840,1575.8720538278912
609,5841,1578.2045253733895
610,5842,1580.5369969188882
611,5843,1582.8694684643865
612,5844,1585.2019400098852
613,5845,1587.5344115553835
614,5846,1589.8668831008822
615,5847,1592.1993546463805
616,5848,1594.5318261918792
617,5849,1596.8642977373775
618,5850,1599.1967692828762
619,5851,1601.5292408283744
620,5852,1603.8617123738732
621,5853,1606.1941839193714
622,5854,1608.5266554648701
623,5855,1610.8591270103684
624,5856,1613.1915985558671
625,5857,1615.5240701013654
626,5858,1617.8565416468637
627,5859,1620.1890131923622
628,5860,1622.5214847378606
629,5861,1624.8539562833591
630,5862,1627.1864278288576
631,5863,1629.5188993743561
632,5864,1631.8513709198546
633,5865,1634.1838424653529
634,5866,1636.5163140108511
635,5867,1638.8487855563499
636,5868,1641.1812571018481
637,5869,1643.5137286473469
638,5870,1645.8462001928451
639,5871,1648.1786717383438
640,5872,1650.511143283842
641,5873,1652.8436148293408
642,5874,1655.176086374839
643,5875,1657.5085579203378
644,5876,1659.841029465836
645,5877,1662.1735010113348
646,5878,1664.505972556833
647,5879,1666.8384441023318
648,5880,1669.17091564783
649,5881,1671.5033871933288
650,5882,1673.835858738827
651,5883,1676.1683302843257
652,5884,1678.500801829824
653,5885,1680.8332733753227
654,5886,1683.165744920821
655,5887,1685.4982164663197
656,5888,1687.830688011818
657,5889,1690.1631595573167
658,5890,1692.4956311028147
659,5891,1694.8281026483132
660,5892,1697.1605741938117
661,5893,1699.4930457393102
662,5894,1701.8255172848087
663,5895,1704.1579888303072
664,5896,1706.4904603758057
665,5897,1708.8229319213042
666,5898,1711.1554034668027
667,5899,1713.4878750123012
668,5900,1715.8203465577997
669,5901,1718.1528181032982
670,5902,1720.4852896487967
671,5903,1722.8177611942951
672,5904,1725.1502327397936
673,5905,1727.4827042852921
674,5906,1729.8151758307906
675,5907,1732.1476473762891
676,5908,1734.4801189217876
677,5909,1736.812590467286
678,5910,1739.1450620127846
679,5911,1741.477533558283
680,5912,1743.8100051037816
681,5913,1746.14247664928
682,5914,1748.4749481947786
683,5915,1750.807419740277
684,5916,1753.1398912857755
685,5917,1755.472362831274
686,5918,1757.8048343767725
687,5919,1760.137305922271
688,5920,1762.4697774677693
689,5921,1764.8022490132676
690,5922,1767.1347205587663
691,5923,1769.4671921042645
692,5924,1771.7996636497633
693,5925,1774.1321351952615
694,5926,1776.4646067407602
695,5927,1778.7970782862585
696,5928,1781.1295498317572
697,5929,1783.4620213772555
698,5930,1785.7944929227542
699,5931,1788.1269644682525
700,5932,1790.4594360137512
701,5933,1792.7919075592495
702,5934,1795.1243791047482
703,5935,1797.4568506502465
704,5936,1799.7893221957452
705,5937,1802.1217937412434
706,5938,1804.4542652867422
707,5939,1806.7867368322404
708,5940,1809.1192083777391
709,5941,1811.4516799232374
710,5942,1813.7841514687361
711,5943,1816.1166230142344
712,5944,1818.449094559733
713,5945,1820.7815661052314
714,5946,1823.11403765073
715,5947,1825.4465091962281
716,5948,1827.7789807417266
717,5949,1830.1114522872251
718,5950,1832.4439238327236
719,5951,1834.776395378222
720,5952,1837.1088669237206
721,5953,1839.441338469219
722,5954,1841.7738100147176
723,5955,1844.1062815602158
724,5956,1846.438753105714
725,5957,1848.7712246512128
726,5958,1851.103696196711
727,5959,1853.4361677422098
728,5960,1855.768639287708
729,5961,1858.1011108332068
730,5962,1860.433582378705
731,5963,1862.7660539242038
732,5964,1865.098525469702
733,5965,1867.4309970152008
734,5966,1869.763468560699
735,5967,1872.0959401061978
736,5968,1874.428411651696
737,5969,1876.7608831971947
738,5970,1879.093354742693
739,5971,1881.4258262881917
740,5972,1883.75829783369
741,5973,1886.0907693791887
742,5974,1888.423240924687
743,5975,1890.7557124701857
744,5976,1893.088184015684
745,5977,1895.4206555611827
746,5978,1897.753127106681
747,5979,1900.0855986521797
748,5980,1902.418070197678
749,5981,1904.7505417431767
750,5982,1907.083013288675
751,5983,1909.4154848341736
752,5984,1911.747956379672
753,5985,1914.0804279251706
754,5986,1916.412899470669
755,5987,1918.7453710161676
756,5988,1921.0778425616659
757,5989,1923.4103141071646
758,5990,1925.7427856526629
759,5991,1928.0752571981611
760,5992,1930.4077287436596
761,5993,1932.740200289158
762,5994,1935.0726718346566
763,5995,1937.405143380155
764,5996,1939.7376149256536
765,5997,1942.070086471152
766,5998,1944.4025580166506
767,5999,1946.735029562149
768,6000,1949.0675011076476
769,6001,1951.399972653146
770,6002,1953.7324441986445
771,6003,1956.064915744143
772,6004,1958.3973872896415
773,6005,1960.72985883514
774,6006,1963.0623303806385
775,6007,1965.394801926137
776,6008,1967.7272734716355
777,6009,1970.059745017134
778,6010,1972.3922165626325
779,6011,1974.724688108131
780,6012,1977.0571596536295
781,6013,1979.389631199128
782,6014,1981.7221027446265
783,6015,1984.054574290125
784,6016,1986.3870458356234
785,6017,1988.719517381122
786,6018,1991.0519889266204
787,6019,1993.384460472119
788,6020,1995.7169320176174
789,6021,1998.049403563116
790,6022,2000.3818751086144
791,6023,2002.714346654113
792,6024,2005.0468181996114
793,6025,2007.3792897451099
794,6026,2009.7117612906081
795,6027,2012.0442328361064
796,6028,2014.3767043816051
797,6029,2016.7091759271032
798,6030,2019.0416474726017
799,6031,2021.3741190181001
800,6032,2023.7065905635986
801,6033,2026.0390621090971
802,6034,2028.3715336545956
803,6035,2030.7040052000941
804,6036,2033.0364767455926
805,6037,2035.368948291091
806,6038,2037.7014198365896
807,6039,2040.033891382088
808,6040,2042.3663629275866
809,6041,2044.698834473085
810,6042,2047.0313060185836
811,6043,2049.363777564082
812,6044,2051.6962491095805
813,6045,2054.0287206550793
814,6046,2056.3611922005775
815,6047,2058.693663746076
816,6048,2061.0261352915745
817,6049,2063.3586068370732
818,6050,2065.6910783825715
819,6051,2068.0235499280698
820,6052,2070.3560214735685
821,6053,2072.688493019067
822,6054,2075.0209645645655
823,6055,2077.3534361100637
824,6056,2079.6859076555625
825,6057,2082.018379201061
826,6058,2084.3508507465594
827,6059,2086.6833222920577
828,6060,2089.0157938375564
829,6061,2091.3482653830547
830,6062,2093.680736928553
831,6063,2096.0132084740517
832,6064,2098.34568001955
833,6065,2100.6781515650487
834,6066,2103.010623110547
835,6067,2105.3430946560457
836,6068,2107.675566201544
837,6069,2110.0080377470426
838,6070,2112.340509292541
839,6071,2114.6729808380396
840,6072,2117.005452383538
841,6073,2119.3379239290366
842,6074,2121.670395474535
843,6075,2124.0028670200336
844,6076,2126.335338565532
845,6077,2128.6678101110306
846,6078,2131.000281656529
847,6079,2133.3327532020276
848,6080,2135.665224747526
849,6081,2137.9976962930245
850,6082,2140.330167838523
851,6083,2142.6626393840215
852,6084,2144.99511092952
853,6085,2147.3275824750185
854,6086,2149.660054020517
855,6087,2151.9925255660155
856,6088,2154.3249971115138
857,6089,2156.6574686570125
858,6090,2158.9899402025108
859,6091,2161.3224117480095
860,6092,2163.6548832935077
861,6093,2165.9873548390065
862,6094,2168.3198263845047
863,6095,2170.6522979300034
864,6096,2172.9847694755017
865,6097,2175.317241021
866,6098,2177.6497125664982
867,6099,2179.982184111997
868,6100,2182.3146556574957
869,6101,2184.647127202994
870,6102,2186.979598748492
871,6103,2189.312070293991
872,6104,2191.6445418394896
873,6105,2193.977013384988
874,6106,2196.309484930486
875,6107,2198.641956475985
876,6108,2200.9744280214836
877,6109,2203.306899566982
878,6110,2205.63937111248
879,6111,2207.971842657979
880,6112,2210.304314203477
881,6113,2212.6367857489754
882,6114,2214.969257294474
883,6115,2217.3017288399724
884,6116,2219.634200385471
885,6117,2221.9666719309694
886,6118,2224.299143476468
